longitude,latitude,stratum,bathrooms,constructed_area,house_age,bedrooms,parking,administration,floor,rent_price
-74.1671823,4.6072489,2.0,3.0,85.0,23.0,3.0,0.0,0.0,2.0,950000.0
-74.057413,4.697196,5.0,2.0,79.0,0.0,2.0,0.0,0.0,1.0,3000000.0
-74.0208944,4.7439841,3.0,2.0,56.0,0.0,2.0,0.0,140000.0,0.0,1360000.0
-74.10611,4.6460352,5.0,5.0,204.0,0.0,3.0,3.0,0.0,8.0,6900000.0
-74.046098,4.6702723,6.0,1.0,60.0,12.0,1.0,2.0,794000.0,2.0,3506000.0
-74.0676158,4.6180723,4.0,1.0,33.0,4.0,1.0,1.0,340000.0,10.0,1660000.0
-74.1627055,4.6971258,3.0,1.0,47.0,4.0,2.0,0.0,0.0,13.0,1200000.0
-74.0705435,4.6022061,4.0,1.0,27.0,0.0,1.0,0.0,150000.0,0.0,1440000.0
-74.045,4.67,6.0,3.0,207.0,23.0,3.0,3.0,2500000.0,2.0,8000000.0
-74.0393312,4.7440083,3.0,1.0,52.0,31.0,3.0,0.0,0.0,1.0,1500000.0
-74.0664035,4.7247846,5.0,3.0,106.0,23.0,2.0,2.0,0.0,0.0,2500000.0
-74.151758,4.6466023,3.0,3.0,86.0,4.0,3.0,1.0,0.0,11.0,1850000.0
-74.1577599,4.5925382,2.0,1.0,60.0,4.0,2.0,0.0,0.0,0.0,980000.0
-74.0457664,4.7046771,6.0,2.0,90.0,23.0,2.0,1.0,0.0,4.0,5000000.0
-74.1241803,4.7408705,2.0,1.0,30.0,12.0,2.0,0.0,0.0,0.0,700000.0
-74.0469034,4.7145131,5.0,4.0,170.0,4.0,4.0,2.0,0.0,3.0,5200000.0
-74.064805667199,4.644552044173,3.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,1100000.0
-74.0710537,4.6164635,4.0,3.0,800.0,0.0,3.0,2.0,0.0,18.0,5950000.0
-74.056478222051,4.6717857307356,5.0,3.0,101.0,4.0,2.0,2.0,1031000.0,3.0,5990000.0
-74.0708166,4.6121433,6.0,2.0,76.0,4.0,2.0,2.0,719000.0,2.0,4600000.0
-74.0521169,4.6935185,6.0,4.0,162.0,23.0,3.0,2.0,1170000.0,5.0,5600000.0
-74.054160118103,4.6836625922949,6.0,2.0,87.0,23.0,2.0,2.0,0.0,9.0,6000000.0
-74.086379567161,4.7066164303701,6.0,3.0,184.0,31.0,3.0,2.0,825000.0,5.0,4900000.0
-74.052006475008,4.664209358708,6.0,3.0,160.0,4.0,2.0,2.0,1268000.0,8.0,13000000.0
-74.05566009416,4.682426785437,6.0,3.0,150.0,23.0,3.0,2.0,1255000.0,4.0,4500000.0
-74.163353674738,4.650832094031,2.0,2.0,51.0,12.0,3.0,0.0,0.0,5.0,950000.0
-74.034,4.701,6.0,3.0,187.0,23.0,3.0,2.0,1200000.0,3.0,7000000.0
-74.0555455,4.68389,6.0,4.0,167.0,12.0,2.0,3.0,0.0,6.0,7500000.0
-74.0523638,4.7364621,3.0,1.0,30.0,4.0,1.0,0.0,0.0,0.0,1550000.0
-74.0684572,4.6269084,3.0,1.0,32.0,4.0,1.0,0.0,0.0,5.0,1550000.0
-74.0497949,4.6561676,6.0,4.0,260.0,12.0,3.0,3.0,1446000.0,4.0,10500000.0
-74.0698779,4.6063859,4.0,1.0,29.0,0.0,1.0,0.0,200000.0,0.0,1523520.0
-74.1019556,4.7049807,3.0,1.0,70.0,23.0,2.0,0.0,0.0,2.0,1050000.0
-74.0585148,4.6629028,5.0,1.0,27.0,12.0,1.0,1.0,0.0,12.0,2000000.0
-74.047199987828,4.665499992979,6.0,3.0,267.0,12.0,3.0,3.0,2100000.0,10.0,16800000.0
-74.0332288,4.7290476,4.0,2.0,83.0,12.0,3.0,1.0,389700.0,7.0,2310300.0
-74.0417682,4.688352,6.0,3.0,135.0,23.0,2.0,2.0,850000.0,4.0,4000000.0
-74.0564958,4.7036493,5.0,2.0,48.0,12.0,2.0,1.0,0.0,3.0,2200000.0
-74.074768,4.7207926,5.0,2.0,92.0,0.0,3.0,1.0,0.0,8.0,2800000.0
-74.0888195,4.7135473,6.0,2.0,60.0,4.0,1.0,1.0,0.0,1.0,2000000.0
-74.121935,4.6167977,3.0,1.0,70.0,31.0,2.0,0.0,0.0,2.0,1200000.0
-74.1508759,4.6486949,3.0,2.0,41.0,0.0,2.0,0.0,0.0,0.0,1150000.0
-74.0719949,4.6176348,4.0,1.0,65.0,4.0,1.0,1.0,492000.0,12.0,1850000.0
-74.0551394,4.6847197,6.0,2.0,148.0,23.0,3.0,4.0,0.0,6.0,5500000.0
-74.0542556,4.7169448,3.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,1050000.0
-74.0488305,4.7455174,3.0,2.0,57.0,23.0,3.0,0.0,229000.0,2.0,1421000.0
-74.052044979321,4.680720984321,6.0,2.0,90.0,23.0,3.0,2.0,626000.0,0.0,2800000.0
-74.0608214,4.6930354,5.0,2.0,55.0,12.0,2.0,1.0,0.0,0.0,2700000.0
-74.0634718,4.6352894,4.0,3.0,82.0,12.0,2.0,1.0,0.0,6.0,3600000.0
-74.063167801193,4.743629744046,4.0,2.0,60.0,12.0,3.0,1.0,0.0,0.0,2100000.0
-74.1151193,4.6248723,3.0,1.0,60.0,4.0,2.0,0.0,0.0,0.0,1500000.0
-74.1745291,4.6150819,2.0,1.0,55.0,31.0,3.0,0.0,0.0,5.0,870000.0
-74.0725075,4.6852639,4.0,1.0,40.0,0.0,2.0,0.0,30000.0,3.0,1550000.0
-74.0693991,4.7401917,4.0,3.0,100.0,12.0,3.0,1.0,400000.0,18.0,3100000.0
-74.1490365,4.6858546,3.0,1.0,48.0,4.0,2.0,0.0,0.0,0.0,1000000.0
-74.0611691,4.7174798,3.0,1.0,39.0,0.0,2.0,0.0,200000.0,13.0,1800000.0
-74.0499811,4.6545172,6.0,5.0,380.0,23.0,3.0,3.0,2600000.0,2.0,15500000.0
-74.0273488,4.7492882,3.0,0.0,35.0,31.0,1.0,0.0,0.0,3.0,1390000.0
-74.0327893,4.6971487,5.0,1.0,20.0,4.0,1.0,1.0,297000.0,7.0,1653000.0
-74.1619494,4.5931067,3.0,1.0,41.0,0.0,2.0,0.0,100000.0,0.0,1100000.0
-74.045282,4.6766724,6.0,3.0,93.0,31.0,2.0,2.0,0.0,2.0,5300000.0
-74.0618591308594,4.64130401611328,4.0,1.0,35.0,31.0,1.0,1.0,0.0,0.0,1950000.0
-74.170380234718,4.6514758951284,2.0,1.0,43.0,4.0,2.0,0.0,0.0,0.0,850000.0
-74.0491899111145,4.66173051539981,6.0,4.0,210.0,12.0,3.0,2.0,1700000.0,4.0,12300000.0
-74.0307008,4.7165412,4.0,3.0,112.0,12.0,3.0,2.0,0.0,0.0,4700000.0
-74.0913147,4.7452823,3.0,2.0,74.0,12.0,3.0,1.0,0.0,2.0,1850000.0
-74.0499711,4.7201953,5.0,2.0,56.0,12.0,1.0,1.0,531300.0,3.0,1410000.0
-74.033,4.745,4.0,2.0,62.0,23.0,3.0,2.0,0.0,12.0,1950000.0
-74.1071521,4.58887,3.0,1.0,70.0,4.0,3.0,0.0,0.0,0.0,1000000.0
-74.0453176,4.6678414,6.0,3.0,164.0,31.0,3.0,1.0,1200000.0,3.0,6800000.0
-74.1348933,4.6477205,3.0,1.0,37.0,4.0,1.0,0.0,115100.0,0.0,1160000.0
-74.0518144,4.6798328,6.0,2.0,60.0,12.0,2.0,1.0,0.0,7.0,3300000.0
-74.0391121,4.7572542,3.0,1.0,35.0,12.0,2.0,0.0,0.0,0.0,800000.0
-74.0889219,4.6444693,4.0,3.0,130.0,12.0,5.0,1.0,0.0,2.0,3800000.0
-74.0686807,4.6085188,4.0,1.0,33.0,0.0,1.0,1.0,366000.0,12.0,1500000.0
-74.0394438,4.6940964,6.0,3.0,160.0,31.0,3.0,2.0,0.0,3.0,6200000.0
-74.0825512,4.6073854,3.0,2.0,81.13,0.0,3.0,2.0,0.0,18.0,2700000.0
-74.0499047,4.6931032,6.0,3.0,94.0,31.0,1.0,1.0,956600.0,1.0,2043400.0
-74.1075935,4.6138467,3.0,1.0,37.0,4.0,2.0,0.0,0.0,24.0,1250000.0
-74.0389942,4.6917413,6.0,1.0,80.0,31.0,2.0,1.0,0.0,4.0,4200000.0
-74.061785290519,4.694860837339,5.0,2.0,63.0,23.0,2.0,1.0,0.0,3.0,2300000.0
-74.1552451,4.6402191,3.0,2.0,55.0,12.0,3.0,0.0,0.0,8.0,1200000.0
-74.0487822,4.7093639,5.0,3.0,85.0,31.0,3.0,2.0,0.0,4.0,4300000.0
-74.0747462,4.5921496,2.0,1.0,28.0,4.0,1.0,0.0,168000.0,0.0,1232000.0
-74.0796395,4.6958832,4.0,3.0,83.0,23.0,3.0,1.0,0.0,2.0,2700000.0
-74.0698779,4.6063859,3.0,1.0,20.0,0.0,1.0,0.0,0.0,5.0,1600000.0
-74.043562828583,4.70654173042,6.0,2.0,72.0,31.0,2.0,2.0,0.0,6.0,3700000.0
-74.0460598,4.6934693,6.0,3.0,110.0,31.0,3.0,2.0,1050000.0,0.0,3690000.0
-74.0402244,4.7197014,4.0,2.0,62.0,4.0,2.0,2.0,450000.0,8.0,2300000.0
-74.1548984,4.5854288,3.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,1050000.0
-74.0614741,4.7500311,4.0,2.0,90.0,12.0,3.0,1.0,0.0,2.0,2300000.0
-74.0441310378,4.733188010162,4.0,2.0,84.0,23.0,3.0,1.0,594000.0,0.0,2100000.0
-74.0477698,4.696338,6.0,3.0,78.92,12.0,2.0,2.0,0.0,3.0,3800000.0
-74.072404973323,4.7450310377814,6.0,4.0,220.0,12.0,3.0,3.0,1600000.0,3.0,6400000.0
-74.0787364,4.6364235,4.0,2.0,59.0,31.0,2.0,1.0,141000.0,3.0,2000000.0
-74.0356104,4.7198583,4.0,3.0,60.0,12.0,2.0,1.0,335000.0,0.0,2500000.0
-74.0556926,4.6875059,6.0,2.0,73.0,0.0,1.0,2.0,0.0,5.0,3900000.0
-74.0747462,4.5921496,2.0,1.0,28.0,4.0,1.0,0.0,166000.0,0.0,1234000.0
-74.0320434,4.7182987,4.0,1.0,38.0,31.0,1.0,1.0,0.0,1.0,1550000.0
-74.0557439,4.693404,4.0,2.0,170.0,0.0,3.0,2.0,0.0,2.0,5500000.0
-74.1045973,4.7108621,3.0,1.0,55.0,31.0,3.0,0.0,0.0,4.0,1200000.0
-74.0615901,4.6732379,4.0,1.0,49.0,4.0,2.0,0.0,0.0,1.0,2700000.0
-74.1673694,4.6949092,2.0,2.0,48.0,0.0,2.0,0.0,150000.0,0.0,870000.0
-74.0603426,4.6957619,5.0,1.0,48.0,4.0,1.0,1.0,0.0,4.0,2500000.0
-74.0667995,4.6303379,3.0,2.0,80.0,31.0,3.0,0.0,0.0,3.0,1700000.0
-74.06062838,4.709411236,4.0,2.0,102.0,23.0,3.0,2.0,0.0,5.0,3500000.0
-74.077727729333,4.6889078166467,4.0,1.0,37.0,4.0,1.0,0.0,0.0,4.0,1470000.0
-74.043,4.695,6.0,3.0,95.0,4.0,3.0,2.0,660000.0,3.0,3840000.0
-74.0509653,4.7012776,6.0,2.0,55.0,4.0,1.0,2.0,0.0,7.0,4500000.0
-74.0521843,4.6916796,6.0,5.0,193.0,12.0,3.0,3.0,0.0,5.0,10450000.0
-74.0597516,4.6505592,4.0,1.0,45.0,0.0,1.0,0.0,0.0,3.0,2700000.0
-74.0699656,4.6061343,4.0,1.0,30.0,0.0,1.0,0.0,200000.0,0.0,1530000.0
-74.1052499,4.6839,3.0,1.0,80.0,4.0,2.0,0.0,0.0,1.0,800000.0
-74.075883627325,4.6383128655401,4.0,2.0,75.0,0.0,2.0,1.0,0.0,3.0,2750000.0
-74.061809980339,4.6925799943006,5.0,1.0,47.0,23.0,2.0,1.0,0.0,2.0,1700000.0
-74.0646496,4.6938375,5.0,3.0,98.0,23.0,3.0,2.0,0.0,5.0,2500000.0
-74.0334135,4.7182568,4.0,2.0,88.0,12.0,3.0,2.0,0.0,4.0,3550000.0
-74.0298312,4.713668,5.0,4.0,150.0,23.0,3.0,2.0,0.0,5.0,5301000.0
-74.0536544,4.6441639,4.0,1.0,35.0,31.0,1.0,0.0,0.0,26.0,2300000.0
-74.0431606,4.6791899,6.0,2.0,90.0,12.0,2.0,2.0,615000.0,0.0,5500000.0
-74.0492879,4.7103414,6.0,5.0,630.0,23.0,3.0,3.0,0.0,0.0,8780000.0
-74.1097761,4.7142966,3.0,1.0,47.0,0.0,3.0,0.0,0.0,0.0,1350000.0
-74.0428205,4.6713788,6.0,5.0,181.0,12.0,3.0,3.0,0.0,5.0,7900000.0
-74.0633469,4.7356702,4.0,1.0,34.0,0.0,1.0,0.0,200000.0,0.0,2100000.0
-74.1504021,4.6506686,3.0,1.0,37.0,12.0,2.0,0.0,132000.0,0.0,1100000.0
-74.1700777,4.6521111,2.0,2.0,54.0,4.0,2.0,0.0,100000.0,1.0,1000000.0
-74.0485913,4.6502463,6.0,4.0,250.0,23.0,3.0,2.0,1700000.0,4.0,11000000.0
-74.0669599,4.6286808,4.0,1.0,35.0,12.0,1.0,0.0,170000.0,0.0,1430000.0
-74.051,4.702,6.0,3.0,118.0,4.0,3.0,2.0,800000.0,0.0,6000000.0
-74.1653454,4.6801382,2.0,2.0,53.0,12.0,3.0,0.0,0.0,3.0,1200000.0
-74.036122,4.7307014,4.0,3.0,79.0,0.0,3.0,2.0,476000.0,5.0,2295000.0
-74.063905,4.6447497,3.0,1.0,21.0,4.0,1.0,0.0,150000.0,7.0,1280000.0
-74.0652604,4.6360494,4.0,1.0,45.0,23.0,1.0,1.0,0.0,6.0,2150000.0
-74.0589278,4.7445155,3.0,2.0,70.0,23.0,3.0,1.0,270000.0,0.0,1870000.0
-74.0548833,4.6851083,6.0,2.0,60.0,23.0,1.0,2.0,530000.0,0.0,1820000.0
-74.036947411502,4.725567896257,4.0,2.0,63.0,31.0,3.0,1.0,246840.0,0.0,2253160.0
,,,,,,,,,,
-74.0685142,4.6307817,4.0,2.0,99.0,12.0,3.0,0.0,456000.0,11.0,3544000.0
-74.0565422,4.6742908,5.0,2.0,90.0,23.0,2.0,2.0,915000.0,0.0,2822000.0
-74.0542694,4.6442106,4.0,1.0,30.0,0.0,1.0,0.0,0.0,15.0,2200000.0
-74.0563647,4.6723735,5.0,3.0,147.0,12.0,3.0,2.0,1400000.0,3.0,6600000.0
-74.1455235,4.6499062,3.0,1.0,42.0,4.0,2.0,0.0,117000.0,0.0,1133000.0
-74.141655,4.60913,3.0,1.0,52.0,0.0,3.0,0.0,0.0,2.0,850000.0
-74.097888,4.6826505,3.0,1.0,70.0,12.0,2.0,0.0,0.0,1.0,1000000.0
-74.0566794,4.7503202,4.0,2.0,75.0,4.0,3.0,1.0,0.0,0.0,2600000.0
-74.0470411,4.6996846,6.0,3.0,150.0,23.0,3.0,2.0,0.0,0.0,5800000.0
-74.1628635,4.6936868,3.0,1.0,46.0,0.0,3.0,0.0,100000.0,0.0,1450000.0
-74.0465235,4.698998,6.0,2.0,48.0,12.0,1.0,1.0,0.0,6.0,2800000.0
-74.0727046,4.7062278,5.0,1.0,40.0,31.0,1.0,1.0,0.0,0.0,1600000.0
-74.0566496,4.6831264,6.0,1.0,32.0,31.0,1.0,0.0,531436.0,0.0,1300000.0
-74.0526674,4.7034689,6.0,2.0,117.0,12.0,3.0,2.0,0.0,1.0,3500000.0
-74.0452981,4.6940816,5.0,2.0,144.0,23.0,3.0,1.0,0.0,0.0,6200000.0
-74.0547897,4.6979244,6.0,5.0,170.0,12.0,4.0,2.0,0.0,6.0,5200000.0
-74.182342284745,4.6379583302352,2.0,1.0,47.0,31.0,3.0,0.0,0.0,0.0,950000.0
-74.0467924,4.6604073,6.0,6.0,619.0,12.0,4.0,8.0,5667000.0,5.0,50000000.0
-74.0500015,4.6575556,6.0,3.0,176.0,31.0,3.0,2.0,1300000.0,2.0,7500000.0
-74.0619229,4.6868417,4.0,1.0,22.0,0.0,1.0,0.0,170000.0,0.0,1269600.0
-74.1340604,4.6560597,3.0,1.0,32.0,0.0,1.0,0.0,133000.0,0.0,1050000.0
-74.1608619,4.5998562,3.0,1.0,40.0,4.0,2.0,0.0,0.0,16.0,1000000.0
-74.133112,4.6617473,4.0,1.0,38.0,0.0,2.0,0.0,0.0,0.0,1490000.0
-74.0337002,4.6907741,5.0,4.0,90.0,23.0,3.0,1.0,784000.0,3.0,2500000.0
-74.0696658,4.7427889,4.0,1.0,37.0,0.0,2.0,0.0,0.0,18.0,1800000.0
-74.039991215344,4.7042348171252,6.0,6.0,220.0,12.0,4.0,3.0,0.0,2.0,10800000.0
-74.031953,4.7161788,4.0,1.0,51.0,0.0,1.0,1.0,340000.0,3.0,2060000.0
-74.0509339,4.6488944,6.0,4.0,452.0,12.0,3.0,4.0,2500000.0,6.0,11750000.0
-74.0423013,4.7484162,3.0,1.0,37.0,4.0,2.0,0.0,0.0,0.0,1800000.0
-74.1482315063477,4.66969347000122,3.0,1.0,40.0,0.0,2.0,0.0,0.0,0.0,1050000.0
-74.036574,4.6948364,5.0,3.0,81.0,23.0,2.0,1.0,607000.0,0.0,2493000.0
-74.1151193,4.6248723,3.0,1.0,50.0,12.0,1.0,0.0,0.0,0.0,1600000.0
-74.0450216,4.6752312,6.0,2.0,127.0,12.0,1.0,2.0,0.0,7.0,6950000.0
-74.0591559,4.6486641,4.0,2.0,72.0,23.0,3.0,1.0,490000.0,0.0,2450000.0
-74.0503863,4.6813074,5.0,2.0,98.0,0.0,2.0,1.0,950000.0,7.0,5200000.0
-74.0565674,4.6742852,5.0,4.0,145.0,4.0,2.0,2.0,0.0,8.0,12950000.0
-74.030106067657,4.7132174443552,6.0,4.0,142.0,23.0,3.0,2.0,859000.0,7.0,4140000.0
-74.0628127,4.630328,4.0,1.0,60.0,31.0,2.0,0.0,200000.0,5.0,2000000.0
-74.1079306,4.5911645,3.0,1.0,35.0,0.0,2.0,0.0,0.0,0.0,1200000.0
-74.1344791,4.6652353,4.0,2.0,71.0,23.0,3.0,1.0,0.0,7.0,1850000.0
-74.0299846,4.6900203,4.0,1.0,57.0,23.0,2.0,1.0,660000.0,0.0,3840000.0
-74.0533983,4.6834056,6.0,4.0,80.0,0.0,2.0,2.0,0.0,8.0,5500000.0
-74.1182186,4.7106147,3.0,2.0,82.0,12.0,3.0,1.0,0.0,0.0,1500000.0
-74.1117459,4.651985,4.0,2.0,91.0,31.0,3.0,1.0,0.0,2.0,3500000.0
-74.0473859,4.6574355,6.0,6.0,460.0,31.0,4.0,4.0,0.0,5.0,35000000.0
-74.1137188,4.6538621,4.0,2.0,64.0,23.0,2.0,1.0,320000.0,10.0,3000000.0
-74.174895,4.6276023,3.0,2.0,50.0,31.0,3.0,0.0,0.0,1.0,1100000.0
-74.0448951,4.7052635,5.0,3.0,145.0,23.0,4.0,2.0,0.0,6.0,7500000.0
-74.0760945,4.634331,4.0,2.0,120.0,0.0,3.0,1.0,110000.0,3.0,2500000.0
-74.030559574591,4.7002673075497,5.0,3.0,100.0,4.0,2.0,2.0,850000.0,4.0,3500000.0
-74.049926401247,4.651132143878,6.0,4.0,170.0,31.0,3.0,2.0,2353000.0,0.0,5250000.0
-74.0876669,4.7210361,3.0,1.0,64.0,0.0,2.0,0.0,0.0,1.0,1200000.0
-74.0586184,4.7338268,4.0,2.0,76.0,0.0,3.0,1.0,0.0,3.0,2000000.0
-74.1684387,4.6292605,2.0,2.0,90.0,31.0,4.0,0.0,0.0,0.0,1000000.0
-74.0493022,4.6545249,6.0,3.0,450.0,31.0,5.0,4.0,4100000.0,2.0,20900000.0
-74.0674615,4.699672,5.0,1.0,25.0,31.0,1.0,1.0,0.0,0.0,1100000.0
-74.1570823,4.6823096,3.0,1.0,44.0,4.0,2.0,0.0,143000.0,0.0,957000.0
-74.0359063,4.6942733,6.0,3.0,130.0,31.0,3.0,1.0,0.0,2.0,4500000.0
-74.1273478,4.716353,3.0,1.0,30.0,23.0,1.0,0.0,0.0,0.0,650000.0
-74.0270217,4.7227155,4.0,2.0,68.0,4.0,3.0,1.0,0.0,5.0,3300000.0
-74.1372557,4.6641299,3.0,2.0,63.0,4.0,3.0,1.0,0.0,4.0,2600000.0
-74.041296,4.676937,6.0,3.0,145.0,23.0,3.0,2.0,1409400.0,6.0,6500000.0
-74.0515561,4.6810744,6.0,2.0,63.0,23.0,1.0,1.0,0.0,1.0,3000000.0
-74.0491065,4.6922848,6.0,3.0,96.0,12.0,2.0,1.0,0.0,5.0,7000000.0
-74.0425945,4.6692698,6.0,4.0,194.0,31.0,3.0,2.0,2086800.0,2.0,16750000.0
-74.0563122,4.6796254,6.0,3.0,105.0,31.0,2.0,2.0,0.0,7.0,6200000.0
-74.0383102,4.7265509,4.0,1.0,35.0,31.0,1.0,1.0,0.0,3.0,1600000.0
-74.0526532,4.7507048,3.0,1.0,40.0,23.0,2.0,0.0,0.0,0.0,1300000.0
-74.0519324,4.6689684,6.0,3.0,124.92,23.0,3.0,2.0,0.0,1.0,8000000.0
-74.0493405,4.7791028,3.0,1.0,44.0,0.0,2.0,0.0,0.0,0.0,1400000.0
-74.0823134,4.750198,3.0,1.0,48.0,12.0,2.0,0.0,0.0,0.0,1300000.0
-74.0421647,4.720976,5.0,2.0,50.0,4.0,1.0,1.0,466000.0,4.0,2044000.0
-74.0512865,4.6499222,6.0,3.0,350.0,12.0,3.0,3.0,2600000.0,0.0,12000000.0
-74.046169,4.7021991,5.0,3.0,81.0,23.0,2.0,1.0,0.0,3.0,3800000.0
-74.04495,4.67366,6.0,3.0,125.0,31.0,2.0,2.0,1600000.0,1.0,7400000.0
-74.0420506,4.6984491,6.0,2.0,63.0,12.0,2.0,1.0,622000.0,4.0,2528000.0
-74.0507589,4.731419,4.0,1.0,55.0,12.0,3.0,1.0,0.0,2.0,1750000.0
-74.043645858765,4.691639531764,6.0,3.0,115.0,4.0,2.0,2.0,0.0,3.0,7000000.0
-74.0505739,4.7476687,3.0,2.0,64.0,23.0,3.0,1.0,330000.0,0.0,1470000.0
-74.0609286,4.7223518,5.0,4.0,200.0,23.0,4.0,2.0,0.0,12.0,5000000.0
-74.0537879,4.6840501,6.0,3.0,205.0,4.0,2.0,3.0,0.0,8.0,17000000.0
-74.1397777,4.6522786,3.0,1.0,40.0,31.0,2.0,0.0,0.0,3.0,900000.0
-74.0520912,4.6978171,6.0,3.0,116.0,0.0,2.0,2.0,920000.0,0.0,6580000.0
-74.0451363,4.6807496,6.0,4.0,175.0,31.0,4.0,1.0,0.0,1.0,4800000.0
-74.0553325,4.6468145,4.0,2.0,68.0,23.0,3.0,1.0,476000.0,0.0,2024000.0
-74.044,4.703,5.0,2.0,65.0,23.0,2.0,1.0,0.0,6.0,3500000.0
-74.0582088,4.6739437,5.0,3.0,73.26,0.0,2.0,1.0,0.0,2.0,5950000.0
-74.0257663,4.7054074,4.0,2.0,61.0,31.0,3.0,1.0,0.0,0.0,1700000.0
-74.099564212303,4.6425196933492,4.0,2.0,53.0,31.0,2.0,1.0,0.0,5.0,2300000.0
-74.0484639,4.6867333,6.0,2.0,60.0,4.0,1.0,1.0,370000.0,2.0,3230000.0
-74.064060018428,4.6960500183962,5.0,1.0,32.0,23.0,1.0,1.0,448000.0,2.0,1450000.0
-74.1265722,4.5626774,2.0,2.0,81.0,23.0,3.0,0.0,0.0,2.0,850000.0
-74.056644,4.6730158,5.0,4.0,168.0,31.0,4.0,2.0,1500000.0,0.0,5450000.0
-74.0266136,4.7274843,4.0,4.0,118.0,12.0,4.0,2.0,0.0,2.0,3500000.0
-74.0619083,4.6888557,5.0,2.0,54.0,4.0,1.0,1.0,502100.0,4.0,1541000.0
-74.1268519,4.6358189,3.0,1.0,57.0,31.0,3.0,1.0,0.0,0.0,1500000.0
-74.0498851,4.6930944,6.0,4.0,154.0,23.0,3.0,2.0,0.0,5.0,4900000.0
-74.0244779386231,4.72424138477281,6.0,4.0,240.0,23.0,3.0,1.0,0.0,2.0,4900000.0
-74.0674998,4.7409966,4.0,2.0,55.0,4.0,3.0,1.0,260000.0,3.0,2240000.0
-74.061325,4.7250665,5.0,3.0,130.0,4.0,3.0,2.0,530000.0,18.0,4770000.0
-74.0571065,4.6712178,5.0,2.0,110.0,12.0,3.0,0.0,450000.0,0.0,4500000.0
-74.040332,4.680388,6.0,4.0,121.0,31.0,3.0,1.0,0.0,10.0,4500000.0
-74.1316314,4.6504613,4.0,2.0,52.0,4.0,3.0,1.0,0.0,1.0,1900000.0
-74.0691995,4.7167837,4.0,2.0,45.0,4.0,1.0,2.0,0.0,0.0,2000000.0
-74.1032935,4.6697179,4.0,3.0,68.0,0.0,2.0,1.0,500000.0,0.0,3490000.0
-74.1628635,4.6936868,3.0,1.0,29.0,0.0,1.0,0.0,80000.0,0.0,1000000.0
-74.1602406,4.5976334,3.0,1.0,43.0,4.0,2.0,0.0,146000.0,0.0,955000.0
-74.0745199,4.5930129,3.0,2.0,42.49,0.0,1.0,0.0,0.0,3.0,1800000.0
-74.0743396,4.5921652,2.0,1.0,30.0,4.0,1.0,0.0,150000.0,4.0,1130000.0
-74.059803076691,4.660436720329,5.0,2.0,80.0,4.0,2.0,1.0,0.0,10.0,5600000.0
-74.0470899,4.7149853,6.0,2.0,50.0,23.0,2.0,1.0,350000.0,0.0,3800000.0
-74.0934855,4.617536,3.0,1.0,44.0,4.0,1.0,0.0,0.0,0.0,1000000.0
-74.0531426,4.6529239,6.0,3.0,110.0,31.0,3.0,2.0,1050000.0,2.0,4050000.0
-74.1355539,4.708805,3.0,2.0,48.0,12.0,3.0,0.0,0.0,0.0,1150000.0
-74.0995536,4.7405873,2.0,1.0,27.0,4.0,1.0,0.0,180000.0,5.0,1100000.0
-74.0498927,4.6548107,6.0,3.0,180.0,0.0,3.0,2.0,1000000.0,3.0,9500000.0
-74.0367662,4.6945174,6.0,3.0,98.0,0.0,3.0,1.0,0.0,0.0,3800000.0
-74.1558573,4.6467014,2.0,1.0,43.0,31.0,3.0,0.0,0.0,0.0,900000.0
-74.0779065,4.6214147,3.0,2.0,66.0,4.0,2.0,1.0,0.0,5.0,2600000.0
-74.1384349,4.6462748,3.0,2.0,60.0,12.0,3.0,0.0,150000.0,0.0,1250000.0
-74.1019359,4.7553338,3.0,1.0,48.0,12.0,2.0,0.0,0.0,0.0,970000.0
-74.0567023,4.6717798,5.0,2.0,58.0,4.0,1.0,2.0,558000.0,2.0,3000000.0
-74.0650432,4.6143393,4.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,2000000.0
-74.0273364,4.7492785,3.0,1.0,35.0,0.0,1.0,0.0,162000.0,0.0,1650000.0
-74.049661,4.6527318,6.0,2.0,94.0,12.0,3.0,2.0,1400000.0,4.0,3600000.0
-74.1058163,4.685456,3.0,1.0,73.0,23.0,2.0,1.0,0.0,3.0,1300000.0
-74.1673694,4.6949092,3.0,2.0,41.0,0.0,2.0,0.0,0.0,0.0,1020000.0
-74.0753546,4.711024,5.0,1.0,28.0,0.0,1.0,1.0,50000.0,1.0,1650000.0
-74.1532354,4.5984114,3.0,1.0,50.0,4.0,2.0,0.0,0.0,16.0,1000000.0
-74.0307467,4.7074544,5.0,3.0,86.0,0.0,2.0,2.0,0.0,6.0,4800000.0
-74.0600886,4.6599384,3.0,2.0,92.0,31.0,3.0,1.0,600000.0,0.0,2600000.0
-74.050468008057,4.681851996426,6.0,2.0,151.0,31.0,3.0,3.0,1550000.0,4.0,5000000.0
-74.1673694,4.6949092,3.0,2.0,42.0,0.0,2.0,0.0,130000.0,0.0,990000.0
-74.0634488,4.6444629,4.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,1200000.0
